city,poi_id,poi_name,poi_category,place_id,review_id,source_review_id,review_date,review_rating,review_text,provider_language,detected_language,language_group,review_author,collection_date,source_platform,review_order_within_poi,transport_access,wayfinding_signage,english_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_value,worthwhile_destination,friendly_service,underpromoted_feature,easy_if_guided,good_for_itinerary_bundle,friction_codes,nudge_codes,all_codes,any_friction
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,ac45a19a6f3a,Ci9DQUlRQUNvZENodHljRjlvT25vM1JUSlBTR3RPUWpoMVZVNXpjVGh6WDNsTWFuYxAB,2026-04-30T05:08:30+00:00,4,"大規模改修に入る前に訪問してみました

金沢市庁舎横にあります
無料及び有料で入館出来ます

建物外周を散歩しながら一周して、その中にラッパ形状の話が出来るオブジェがあり繋がっているラッパを探して楽しみました

館内の無料範囲を見て回りタレルと呼ばれる部屋へ入りました
何が垂れてるのか楽しみにしていましたが、何も垂れてはいませんでした
部屋の天井が空いていて雲を観察できるとの事ですが、金沢は曇天が多いので雲の観察はとても難しいのでは無いでしょうか",en,ja,japanese,Reviewer_394F5D,2026-06-08,google_maps_outscraper,74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,d0dad81a6ffd,Ci9DQUlRQUNvZENodHljRjlvT2xNelEybGhWRlpIUTB4R2FESlZXazFvU0dobE0yYxAB,2026-04-30T01:28:53+00:00,4,"金沢らしいオシャレな美術館です！
外観から既に人を楽しませてます！
無料エリアと有料エリアがありますが、無料エリアだけでも楽しいです😀",en,ja,japanese,Reviewer_40CBC4,2026-06-08,google_maps_outscraper,75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,e2f1aa90180a,Ci9DQUlRQUNvZENodHljRjlvT2tGc1NtSkllWE5GVjFsQlJIbGpVM1ZRY25GblVtYxAB,2026-04-29T16:12:53+00:00,3,期間毎に展示物が変わるのでしょうか、行くなら事前に調べて見たい物がある時にした方がいいかと,en,ja,japanese,Reviewer_2A2E5C,2026-06-08,google_maps_outscraper,76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,3cb28284b677,Ci9DQUlRQUNvZENodHljRjlvT25WVVVGbFFSMnhYZG10UU9YRnJkbnBxTVdoa1pWRRAB,2026-04-28T07:25:25+00:00,3,チケットの事前購入と各自で常時携帯をお勧めします。プールは中と外の出合いは楽しいのですが、水槽内の滞在時間は8分と短く外から写真を撮ろうとすると二人連れだとまず間に合わないこと、スタッフとのチケット確認で更にドタバタになるのが残念です。,en,ja,japanese,Reviewer_F3E3D5,2026-06-08,google_maps_outscraper,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,6ba0871962c7,Ci9DQUlRQUNvZENodHljRjlvT2xrME5Ya3pkM2hsVjE4MU5rczJPVXN5TWxsb01XYxAB,2026-04-28T02:37:56+00:00,5,いや～　色褪せない,en,ja,japanese,Reviewer_F2610E,2026-06-08,google_maps_outscraper,79,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,accfd0c06e8c,Ci9DQUlRQUNvZENodHljRjlvT214NmMxOTFZbTVIVUUxaU4yNWZVVWRRVjJoV1dsRRAB,2026-04-28T01:33:22+00:00,5,"🗓️2022年11月
有料スペースにも行ったが
無料スペースだけでも楽しかった！",en,ja,japanese,Reviewer_EF0A40,2026-06-08,google_maps_outscraper,80,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,133de2c8abfc,Ci9DQUlRQUNvZENodHljRjlvT201RmVGWTJZa1p0WVc1QlRFUnJhRE52UlhwV1ExRRAB,2026-04-27T19:36:06+00:00,1,こちらは以前テレビで見て、見に行かなくてはと思い行きましたが、見る価値のないものばかりでした。プールも予約が必要で見てもたいした事ではありません。近くの神社あたりをぶらつくほうが価値があります,en,ja,japanese,Reviewer_BED1BD,2026-06-08,google_maps_outscraper,81,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,['booking_ticketing'],,,True
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,a9d3b0dbdc3b,Ci9DQUlRQUNvZENodHljRjlvT2twa1l6QkJRVUpHUzFwVVRGQnhXV0pqVTJWVFZWRRAB,2026-04-26T13:53:15+00:00,5,"金沢駅で中村祐介さんの展示会があるとのことで、バスで行ってみました。
8番ラインから乗車で220円でした。
美術館も大きく当日は色々な企画展示や市民活動の展示会が複数開催されており、金沢は美術活動の盛んな地域だなと感じました。
中村祐介さんの展示は中々良かったです。",en,ja,japanese,Reviewer_4B2D84,2026-06-08,google_maps_outscraper,83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,d46cf5160103,Ci9DQUlRQUNvZENodHljRjlvT2pSNWJFWXpkMk5uWms4MU1rVXlVbGRUWXpBMVJWRRAB,2026-04-26T11:46:12+00:00,2,素人には理解できない絵が沢山あった,en,ja,japanese,Reviewer_8FF52C,2026-06-08,google_maps_outscraper,84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,ee1ef9032cce,Ci9DQUlRQUNvZENodHljRjlvT2pOb1J6aHlTSGxEYldoeVRGaGxZemhvYTFkNkxVRRAB,2026-04-26T08:42:00+00:00,4,中がとても綺麗で展示の仕方がとても綺麗で良い,en,ja,japanese,Reviewer_AA0F65,2026-06-08,google_maps_outscraper,85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,545dd01b7c78,Ci9DQUlRQUNvZENodHljRjlvT25aeldFNU5hVFpoUWt4dU0wSkVaamxFV2xFNFNXYxAB,2026-04-26T02:47:56+00:00,1,うん、ごめんなさい。なにもわからんw,en,ja,japanese,Reviewer_58DA67,2026-06-08,google_maps_outscraper,87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,e43af67b8459,Ci9DQUlRQUNvZENodHljRjlvT2twUVRWSTFjMUpvYUhoRGF6RnBRMlJMWDJvdGExRRAB,2026-04-25T07:42:42+00:00,1,子連れで入館しましたがスタッフが多く子供を目の敵のように注意してきます。特に作品に近づいたり触ったり悪いことは何もしてませんが。。子連れの方にはおすすめしません。,en,ja,japanese,Reviewer_056155,2026-06-08,google_maps_outscraper,89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,0163f07b62e1,Ci9DQUlRQUNvZENodHljRjlvT2s1SmRtMU5NWEpEYjJJM1NWOUllbUV5UVdWMU5sRRAB,2026-04-25T06:34:03+00:00,3,"4月の土曜日に行きましたが始めあまり混んでいませんでした。現代美術なので知っている作家作品があまりなく物足りませんでした。
スイミングプールという作品には面白さが感じられました。",en,ja,japanese,Reviewer_F2F1A1,2026-06-08,google_maps_outscraper,90,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['waiting_crowding'],,,True
Kanazawa,ChIJAbhT24Az-F8RwWhli9sBKlE,21st Century Museum of Contemporary Art,museum_cultural,ChIJAbhT24Az-F8RwWhli9sBKlE,7d4840854252,Ci9DQUlRQUNvZENodHljRjlvT2s0NE5uQlpaVWRJY2pOaVZsRnVRVVI0ZUVsMWNXYxAB,2026-04-22T13:49:47+00:00,5,"ユニークな美術館。
屋外にも独特な遊具があり、童心にかえってはしゃいでいる大人もいます。
館内も目を惹きつける展示があり、充実した時間を過ごせました。
美しいというより、わくわく楽しい系の美術館だと感じました。",en,ja,japanese,Reviewer_6A8528,2026-06-08,google_maps_outscraper,97,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,e3fe358bb2b5,Ci9DQUlRQUNvZENodHljRjlvT2pBeWExSlVYM2RUVlVVNGJITjZUMVE1U0RaZmNYYxAB,2026-05-27T14:32:36+00:00,4,"石畳と統一感ある塀は、地域にお住まいの方たちが協調して、街並み保存に努力してきた結果だと思います。
街歩きが楽しめる貴重な場所です。",en,ja,japanese,Reviewer_4079D2,2026-06-08,google_maps_outscraper,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,6ff0671cca40,Ci9DQUlRQUNvZENodHljRjlvT2pKZmNIUkpMVzltUkZsZldFMVJTWE51ZUZGcVYxRRAB,2026-05-24T11:56:41+00:00,5,香林坊から少し歩いた場所にあります。周囲には包丁屋さんやカフェ、スイーツが味わえるお店などがありゆっくりと街並みを楽しむことができます。,en,ja,japanese,Reviewer_87AC5F,2026-06-08,google_maps_outscraper,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,1888a13b2089,Ci9DQUlRQUNvZENodHljRjlvT2pWMU5sUjVSMW81UzNaVVpVVjVNV3Q1UVhVMk5VRRAB,2026-05-23T16:43:54+00:00,5,観光むけですが、雰囲気がいい,en,ja,japanese,Reviewer_F047BB,2026-06-08,google_maps_outscraper,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,c12aa72cd9c3,Ci9DQUlRQUNvZENodHljRjlvT2pBMWIxVk1hM0JVVm5Sb2JHSnNkekJQZGxoQ2VFRRAB,2026-05-23T13:51:13+00:00,4,"☆武家屋敷の面影☆
ポイント：街並み
長屋武家屋敷の街並みを散策すると改めてここまでよく風景を残せたなと感じます。
金沢に観光する際は欠かせないスポットです。",en,ja,japanese,Reviewer_17F86B,2026-06-08,google_maps_outscraper,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,1e51c09acf44,Ci9DQUlRQUNvZENodHljRjlvT25wNVFuSjRSbGM1VVdOWVNrUklNREpuZUc5a2VYYxAB,2026-05-23T03:38:59+00:00,3,早朝6時頃に散歩で通りを歩きましたが、朝ということもあり、トラックなどの車がかなり通るので道の真ん中は歩かないほうが良いですね…,en,ja,japanese,Reviewer_7426D4,2026-06-08,google_maps_outscraper,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,75cd685ef806,Ci9DQUlRQUNvZENodHljRjlvT2pOdVZtbElWQzFqV25KcVkwSTRja2xTWW5sT2RtYxAB,2026-05-21T09:13:50+00:00,5,古い歴史の町並みが見られます。食べ歩きはできないので注意です。,en,ja,japanese,Reviewer_1AF07E,2026-06-08,google_maps_outscraper,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,1369a705fc34,Ci9DQUlRQUNvZENodHljRjlvT21jeVFWVlVhRE51VGxKTlZHVkVaMGxIVmxaMVRsRRAB,2026-05-19T08:21:36+00:00,4,"長町武家屋敷跡は、ただの「金沢らしい土塀の道」と思って歩くと少しもったいない場所です。一軒の武家屋敷を見るというより、土塀、門、庭木、用水、折れ曲がる路地が続く町並み全体を眺めると、急に景色の意味が変わってきます。

最初に目を引くのは、やはり土塀の連なりです。写真映えするきれいな通りとして見るだけでも十分楽しいのですが、門の位置、塀越しに見える松、妻壁、路地の曲がり方まで目を移すと、ここに屋敷が一つずつ並んでいた気配が立ち上がってきます。「きれいな古い町並み」ではなく、「どこで敷地が区切られていたのか」を想像しながら歩くと、同じ土塀でもかなり面白く見えます。

大野庄用水も、この町並みの大事な見どころです。土塀沿いを流れる水は、風景の添え物というより、長町の形をなぞる線のように感じられます。橋や石積みの護岸に目を向けると、道と屋敷、庭の気配が水の流れでつながっているように見えてきます。水音を聞きながら歩くと、町の奥行きが少し増す感じがあります。

冬のこも掛けも、ただの風情として見るだけではもったいないです。土塀を雪や凍結の傷みから守る手入れだと思うと、この町並みは自然に残ったものではなく、守りながら残してきたものだと感じます。長町の魅力は「昔のまま」と単純に言い切るところではなく、藩政期の面影や屋敷構えの名残に、修復や整備、保全の積み重ねが重なっているところにあると思います。

時間があれば、武家屋敷跡 野村家、旧高田家長屋門、金沢市足軽資料館にも寄ると、長町の見方が少し広がります。どれか一つで全部がわかるというより、それぞれを見たあとにまた通りへ戻ると、門や塀の並び、路地の曲がり方が前より気になってきます。

長町は、派手な史跡というより、町並みそのものを読む場所です。土塀は背景ではなく屋敷の境目に、用水は飾りではなく町を通る線に、曲がる路地はただの小道ではなく武家地の名残に見えてくる。歩き終えるころには、静かな散策路だった景色が、区切られた屋敷の気配を残す街区として目に残ります。",en,ja,japanese,Reviewer_5CCC4F,2026-06-08,google_maps_outscraper,24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['waiting_crowding'],,,True
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,97e31bbdaedc,Ci9DQUlRQUNvZENodHljRjlvT25ZMU1FMW5MVGhDVUcxTmEwTk5NV1J6UTNkWVFrRRAB,2026-05-18T09:50:08+00:00,5,"人によっては「塀しかないただの住宅地」と思う方はおられるかも知れません。実際に歩くと古い建物もありますが、住宅地感は否定できないのも確かです。
ただそんな方には是非夜に訪れてみてはと思います。
夜、石畳の武家屋敷跡は昼間と一変してラビリンスのようでなかなかミステリアスな気分があります。",en,ja,japanese,Reviewer_2F0B4E,2026-06-08,google_maps_outscraper,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,4235d3c8b7e7,Ci9DQUlRQUNvZENodHljRjlvT2xkcVNIaENhMUpJU1cxbU9HeEVVRzEwV0ZoSGRWRRAB,2026-05-17T13:13:16+00:00,4,2日かけて行ってみた。　1日目はシェアサイクルを使ってみたが、この界隈は歩く方が良かった。（２日目は歩いた）野村家は有名なので一応　見ては見た。,en,ja,japanese,Reviewer_C9F46C,2026-06-08,google_maps_outscraper,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,b51c748f3679,Ci9DQUlRQUNvZENodHljRjlvT2xSM2FYcFZWRWw2V0d0emRWcGxiVXhVUnkxaldHYxAB,2026-05-16T05:40:29+00:00,5,目抜き通りの香林坊からちょっと坂を下るだけでタイムスリップしたような気分に慣浸れます。綺麗な川が流れているのも素敵。見学できる家屋も多く、レンタル着物でそぞろ歩きに最適と思いました。202604,en,ja,japanese,Reviewer_29CF77,2026-06-08,google_maps_outscraper,31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,['accessibility_mobility'],,,True
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,7eb5ef84a988,Ci9DQUlRQUNvZENodHljRjlvT21FeVEzVk1jVmRtVW1OdlZtbFdVMmhGYWtaS1ZVRRAB,2026-05-14T15:56:35+00:00,5,"お茶と和菓子をいただきました
とても美味しかったです
是非また行きたいです",en,ja,japanese,Reviewer_198614,2026-06-08,google_maps_outscraper,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,41412553c50e,Ci9DQUlRQUNvZENodHljRjlvT210Q1UzVnpaRjkzU0VwS2JVeFhabFJLTFVoMlpFRRAB,2026-05-11T22:52:11+00:00,4,風景に和みます,en,ja,japanese,Reviewer_1591FE,2026-06-08,google_maps_outscraper,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,8c01b20649a3,Ci9DQUlRQUNvZENodHljRjlvT2xrdFdYcGtSamhvT0V0UVZtSlNiVlJaVTNGWE4wRRAB,2026-05-11T12:21:07+00:00,3,"金沢観光で訪問。
バスでも行けますが散歩がてら近江市場からコーヒー片手に徒歩で向かいました。路地を一本入ると一気に昔ながらの街並みになります。外国人観光客が多く、平日ながら賑わっていました。
コミュニティバスの乗り場も各所にあり、そちらの利用もおすすめです。",en,ja,japanese,Reviewer_A3FC4C,2026-06-08,google_maps_outscraper,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,9d4fc60757a3,Ci9DQUlRQUNvZENodHljRjlvT2psa1VXTmxSVzFCWjI1TlRIRldiM295V2xoSlpVRRAB,2026-05-07T04:28:07+00:00,3,"いい流れ👍
そのルート、金沢の“静と余韻”をちゃんと回収できるやつ。

⸻

■近江町 → 武家屋敷（長町）ルート

* 徒歩：15〜20分くらい
* ルートはざっくり西へ一直線

👉 ポイントは
「道中は何も考えず歩く」
これでOK（途中寄り道いらん）

⸻

■武家屋敷エリアの回り方（重要）

ここは“観光”じゃなくて
👉 空気を味わう場所

✔やること

* 細い路地をゆっくり1周
* 土塀＋水路＋石畳を眺める

✔やらなくていい

* 有料施設（野村家など）→今回はスルーでOK
* 全部制覇 → 不要

👉 10〜20分で満足ライン到達

⸻

■今の条件だとむしろ当たり

今日の感じ（曇り〜雨）だと

👉 武家屋敷はむしろ“当たり環境”

* しっとり感UP
* 人少なめ
* 落ち着きMAX

⸻

■武家屋敷 → ホテル

* 徒歩：10分前後（中央エリアなら）

👉 この流れは
疲れず・無理せず・ちょうど良く締まる

⸻

■総合評価（今回の動き）

* 近江町で食 → ✔
* 武家屋敷で静 → ✔
* ホテル戻って休む → ✔

👉 完璧に“金沢1日目の正解ルート”

⸻

もし途中で
👉「ちょっと一服したい」なら
武家屋敷近くで1カフェだけ入れるのもアリ（無理は不要）

⸻

結論から言うと、その認識でOK。
👉 武家屋敷（長町）は“歩いて感じる場所”が本質

ただし「どこ見ればいいか」は絞った方が満足度上がる👇

⸻

■長町武家屋敷跡 の見どころ（厳選）

① 土塀（つちべい）＋石畳

👉 一番「武家屋敷らしさ」が出るポイント

* ベージュ色の壁がずっと続く
* 写真より実際の“抜け感”が良い

⸻

② 水路（用水）

👉 地味だけど“金沢らしさの核”

* 細い水路がずっと流れてる
* 雨の日は特に雰囲気アップ

⸻

③ 細い路地

👉 メイン通りよりこっち

* 人少ない
* 静か
* 一気に“時代感”出る

⸻

■正直いらない（あなた向け）

❌ 野村家住宅

* 有料（約550円）
* 庭は綺麗だけど
👉 時間対効果は低い

⸻

■滞在の正解ムーブ

* 入る
* 適当に2〜3本路地歩く
-「あーこういう感じね」で終了

👉 10〜15分でOK

⸻

■あなた向け結論

* 観光地としては“弱い”
* でも
👉 「静けさの質」はかなり高い

⸻

■今回の天気はむしろ当たり

* 雨 or 曇り
👉 雰囲気＋20点

⸻

■評価イメージ（あなた基準）

* 感動指数：40〜60
* 癒し指数：80

👉 「おおお！」ではなく
👉 「落ち着くわ…」系

⸻

このあとホテル戻る流れなら
👉 ちょうどいい“クールダウンスポット”

無理に深掘りしなくていい、
でも素通りはもったいない

そんな位置づけ👍",en,ja,japanese,Reviewer_943BEC,2026-06-08,google_maps_outscraper,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,e8b4a318b18b,Ci9DQUlRQUNvZENodHljRjlvT25OSlUxRktSR3Q1VkVwR09GcE1WblkyYW1ONWVuYxAB,2026-05-06T10:55:14+00:00,5,混んでいなくてゆっくり観光ができた。,en,ja,japanese,Reviewer_48D1A4,2026-06-08,google_maps_outscraper,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['waiting_crowding'],,,True
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,f132240d60ed,Ci9DQUlRQUNvZENodHljRjlvT2tNeFZFWlNkR1JFZEUwemNEaGtlVVJrVkhRMFlYYxAB,2026-05-05T03:45:20+00:00,5,これだけの規模で古い町並みがそのまま残っているのは金沢ならではですね。ところどころの商店に立ち寄るのも楽しいです。,en,ja,japanese,Reviewer_307B74,2026-06-08,google_maps_outscraper,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,b26ec0b1da43,Ci9DQUlRQUNvZENodHljRjlvT25sSGF6WTROMmxYUVd4c1dtMU9jMXBYYW1SVFRuYxAB,2026-05-02T22:28:09+00:00,5,"2026年04月 北陸3県旅 石川金沢編で訪問。
香林坊の喧騒を一歩抜けると、静寂な佇まいの街並みがありました。
金沢は都市城下町で空襲を免れた数少ない街であり、後世に残したい日本遺産の一つだと思います。
居住者の方々が大事に守って来た街並みなので、マナーを守って見学しましょう。
🚌ふらっとバス(100円)で金沢駅へ",en,ja,japanese,Reviewer_B7EA5B,2026-06-08,google_maps_outscraper,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,76f7c413f5f6,Ci9DQUlRQUNvZENodHljRjlvT2pkQ04wTm9SazVrTjJKSk5HVjRjWGRyV1hGdUxYYxAB,2026-04-21T04:56:42+00:00,4,"2020.01.16
冬支度のこもがけが素晴らしかった。",en,ja,japanese,Reviewer_AB59BD,2026-06-08,google_maps_outscraper,69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,d295cb4e3fa8,Ci9DQUlRQUNvZENodHljRjlvT2toYVZrbHZVbFpDVjBadGRHSlphR2RaU2kxZmFsRRAB,2026-04-19T05:11:02+00:00,3,武家感はあんまり感じませんでしたが風情はありました！,en,ja,japanese,Reviewer_13CC96,2026-06-08,google_maps_outscraper,74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,efc2a422619d,Ci9DQUlRQUNvZENodHljRjlvT2toSk1IaDBSWHBsVFhKTlJGaExkMkZhTVdodlpVRRAB,2026-04-15T02:43:29+00:00,5,町屋の風景が好きで和みます。,en,ja,japanese,Reviewer_A4F3B7,2026-06-08,google_maps_outscraper,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,c153598f4e3c,Ci9DQUlRQUNvZENodHljRjlvT2pCaU5uRmpORFJqUlhKaGNsRm1NMjgwVjIxV1VHYxAB,2026-04-12T03:08:32+00:00,3,"日曜日に10時30分頃に訪問。
結構人が一杯いました。
9割ぐらい海外の方でした。
今日はやってなかったですが、普段は茶室で抹茶をふるまってるそうです。
武家屋敷ってこんな感じだったんだなーといったのを感じれる施設です。
刀等かざってあったり、歴史好きにはたまらない場所です。
そんなに広い場所ではないの30-60分程で見終わります。
2026年4月現在入館料550円",en,ja,japanese,Reviewer_F9C55B,2026-06-08,google_maps_outscraper,82,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
Kanazawa,ChIJhycOJtYz-F8RO54LaTG6_p0,Nagamachi Samurai District,castle_historic,ChIJhycOJtYz-F8RO54LaTG6_p0,74d390799413,Ci9DQUlRQUNvZENodHljRjlvT21GMWFrUnhXa3hVV1V4NVQxbEJjbVJwZWxkWGQyYxAB,2026-04-07T19:17:01+00:00,5,"風情があり、歩くのが楽しい場所。
点在するお店は少しお高いですが、素敵な九谷焼の食器類があって、見るだけで楽しめます。

歩くだけなら10分あれば十分ですので、少し立ち寄るだけでも◎",en,ja,japanese,Reviewer_71E3D6,2026-06-08,google_maps_outscraper,88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],,,False
