city,poi_id,poi_name,poi_category,place_id,review_id,source_review_id,review_date,review_rating,review_text,provider_language,detected_language,language_group,review_author,collection_date,source_platform,review_order_within_poi
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,6c342a9b8e60,Ci9DQUlRQUNvZENodHljRjlvT21wU1Z6bHdNMjFGWTI5ZmJEbEJNUzFTV0hoVFlVRRAB,2026-02-03T22:58:40+00:00,5,Un lugar muy bonito y tranquilo. Cuenta con varios libros de DT Suzuki en varios idiomas para documentarse acerca de su filosofía. Mi parte favorita fue el espejo de agua en el patio y el área de tatami para sentarse y meditar.,en,es,other_non_english_non_japanese,Reviewer_029037,2026-06-08,google_maps_outscraper,76
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,e985eca6b38f,Ci9DQUlRQUNvZENodHljRjlvT2tsWlgwd3hSMHR5YW1aclgzcDNORzl0YkhsWmFGRRAB,2026-01-31T07:05:06+00:00,5,"能夠帶來平靜的環境
很喜歡谷口吉生谷口吉郎的建築設計",en,ko,other_non_english_non_japanese,Reviewer_B59F60,2026-06-08,google_maps_outscraper,77
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,65e5b257670d,Ci9DQUlRQUNvZENodHljRjlvT2tkbVR6VlhNMDVKUkV4WGN6ZzNTMnRwTkdoTVZYYxAB,2026-01-26T15:01:05+00:00,5,"在金澤沉澱心靈 - 鈴木大拙館
.
從 21 世紀美術館走過去 8 分鐘
館舍不大，有一方安靜的池子，偶爾出現漣漪
.
來來去去的人們坐在台子邊，
看著枝條倒影因漣漪波動，又終歸平靜",en,ko,other_non_english_non_japanese,Reviewer_81223B,2026-06-08,google_maps_outscraper,78
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,d2643b1c0b4f,Ci9DQUlRQUNvZENodHljRjlvT25Kc05GVnlabGhaVVRkR1FYWXhlV0UzT0dad1ZuYxAB,2026-01-24T03:17:10+00:00,5,Beautiful architecture,en,ro,other_non_english_non_japanese,Reviewer_80F931,2026-06-08,google_maps_outscraper,79
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,9cd907ad6d64,Ci9DQUlRQUNvZENodHljRjlvT2tsSUxWRlpkMDlZU0Rnd2MyUmtZa0Z2TTNVNFdtYxAB,2026-01-21T13:55:51+00:00,5,"Great museum
Zen garden js amazing",en,nl,other_non_english_non_japanese,Reviewer_974749,2026-06-08,google_maps_outscraper,81
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,3fff9013ac9e,Ci9DQUlRQUNvZENodHljRjlvT2xKVGNtVktPRVF4VFcxRFZVTk1abGhWZGpBNVVHYxAB,2026-01-13T09:29:20+00:00,5,유명한 건축사가 지었다고 해서 방문했습니다,en,ko,other_non_english_non_japanese,Reviewer_DD7699,2026-06-08,google_maps_outscraper,83
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,98305087accd,Ci9DQUlRQUNvZENodHljRjlvT2xGdFJ6bG5jMGhvVkVsNmVHeFdlRFI1WHpGS2JuYxAB,2025-12-21T07:31:57+00:00,5,Zen 🧘🏻‍♀️,en,nl,other_non_english_non_japanese,Reviewer_1F8E7C,2026-06-08,google_maps_outscraper,91
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,1b7818399786,Ci9DQUlRQUNvZENodHljRjlvT2tac2IwVkdRVUpSUjBsVlJVMXVhbWRKUVRKV1ZXYxAB,2025-12-10T20:08:43+00:00,5,"Intimiste, minimaliste pour l’architecture, en hommage au philosophe boudhiste zen D.T. Suzuki.",en,fr,other_non_english_non_japanese,Reviewer_8A9744,2026-06-08,google_maps_outscraper,95
Kanazawa,ChIJBRk3CXg0-F8RYaKpk9GoiiE,D.T. Suzuki Museum,museum_cultural,ChIJBRk3CXg0-F8RYaKpk9GoiiE,bc236f238073,Ci9DQUlRQUNvZENodHljRjlvT21wb2FtRktSbFpCY0c5UFkyZGZNa1ZaT1ZBNFJVRRAB,2025-12-01T11:32:47+00:00,5,每一個角度都是風景,en,zh-tw,other_non_english_non_japanese,Reviewer_676420,2026-06-08,google_maps_outscraper,99
Kanazawa,ChIJtUWqNuH5-F8ROI9TCmuHhl8,Kutaniyaki Art Museum,museum_cultural,ChIJtUWqNuH5-F8ROI9TCmuHhl8,308d21ca7089,Ci9DQUlRQUNvZENodHljRjlvT2tFMFZWSnBhMWcyVWs5eWJrdFRlRmN5YldGc1FtYxAB,2026-04-23T23:18:11+00:00,4,"日本唯一專門收藏與展示「九谷燒」的藝術館，深入介紹擁有超過360年歷史、以華麗「九谷五彩」（綠、黃、紫、藍、紅）聞名嘅傳統陶瓷。令人驚嘆的是，美術館建築本身設計融入了九谷燒元素，非常優雅，進去了，就自然想放慢腳步去欣賞 🌟
館內打掃得非常清潔，但不知何解，地面有點滑，我有三次差一點兒跣到… 明明是漫步，令我有點緊張😓
到訪日期：2026.04.18",en,zh-tw,other_non_english_non_japanese,Reviewer_D233B5,2026-06-08,google_maps_outscraper,5
Kanazawa,ChIJtUWqNuH5-F8ROI9TCmuHhl8,Kutaniyaki Art Museum,museum_cultural,ChIJtUWqNuH5-F8ROI9TCmuHhl8,2b8274ce00e8,Ci9DQUlRQUNvZENodHljRjlvT25SSlRGVmlTbU5KT1hkNGEwNWFSVzF1WW0xUlpHYxAB,2025-12-03T08:21:41+00:00,5,平日去冇乜人，講解九谷燒好詳細，有圖有實物有片咩都有得睇。 展覽嗰啲九谷燒真係好靚。2樓有得買嘢or飲咖啡。,en,zh-tw,other_non_english_non_japanese,Reviewer_6357E4,2026-06-08,google_maps_outscraper,17
Kanazawa,ChIJtUWqNuH5-F8ROI9TCmuHhl8,Kutaniyaki Art Museum,museum_cultural,ChIJtUWqNuH5-F8ROI9TCmuHhl8,f8f20fd498c7,ChdDSUhNMG9nS0VJQ0FnTURBbTViSjhRRRAB,2025-02-12T01:52:55+00:00,5,在此可以完整看到九谷燒的精美作品及瞭解其歷史，對九谷燒也會有更深的認識。,en,zh-tw,other_non_english_non_japanese,Reviewer_D4D01E,2026-06-08,google_maps_outscraper,29
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,0cf324942c7e,Ci9DQUlRQUNvZENodHljRjlvT21SVE5UaFZOR05JUkVZeE5URmtTa05QTkhGRVFrRRAB,2026-05-23T21:40:56+00:00,5,조용하고 단아하고 멋진 미술관이예요.,en,ko,other_non_english_non_japanese,Reviewer_E421F1,2026-06-08,google_maps_outscraper,3
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,4ab7d7d61cef,Ci9DQUlRQUNvZENodHljRjlvT25KMVFrOXlTSFJsWW5oc2NYWnhTa1pyTm5WNVIyYxAB,2026-05-05T02:28:46+00:00,5,可以寄存大件行李 藏品很多种 还有vr影院电影很细心 设施齐全舒心 推荐！,en,ko,other_non_english_non_japanese,Reviewer_831B98,2026-06-08,google_maps_outscraper,7
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,d1f60db0657c,Ci9DQUlRQUNvZENodHljRjlvT2pBd1RFSnlRMGN0U1RCVlkzVmhVR1JuWlMxaGNGRRAB,2026-04-15T00:43:14+00:00,4,很漂亮的建築物，尤其中間那個休息空間，在春天看著櫻花，真是賞心樂事。,en,zh-tw,other_non_english_non_japanese,Reviewer_C131F1,2026-06-08,google_maps_outscraper,11
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,052d1b776041,Ci9DQUlRQUNvZENodHljRjlvT2xwcmJFWlhRV1poUm1nMlpGQnFUbnBDWkc1SFlXYxAB,2026-04-14T04:10:20+00:00,4,沒特別有興趣的展，所以沒入內看展，但大廳與博物館外觀就很漂亮，逛了一下,en,ko,other_non_english_non_japanese,Reviewer_167439,2026-06-08,google_maps_outscraper,12
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,f966ce104951,Ci9DQUlRQUNvZENodHljRjlvT201RlEwcERPSEZEVUVwVGIzQnVhMnhuY2tneUxWRRAB,2026-04-12T21:15:15+00:00,4,館內有工藝品可購買，也有咖啡廳，甜品好吃，主廚辻口博啟先生曾得世界冠軍。比起21世紀美術館應該更適合一般遊客。,en,ko,other_non_english_non_japanese,Reviewer_8623CA,2026-06-08,google_maps_outscraper,13
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,966aba97fb36,Ci9DQUlRQUNvZENodHljRjlvT2xFek1UUkJWa2hPTjFFMFRWaDVVakkxZG1Ka2RWRRAB,2026-04-03T04:29:19+00:00,5,"石川県立美術館所呈現的不僅是藝術作品本身，更是一條從加賀藩前田家延續至近代日本美術的重要文化脈絡。本次二樓收藏展，以「前田育徳會尊經閣文庫分館」藏品為核心，展現前田家長期累積的藝術資產與審美品味。

展覽主軸之一聚焦於橋本雅邦的襖繪作品。作為從江戶狩野派過渡至近代日本畫的重要人物，雅邦在傳統筆墨基礎上吸收西洋繪畫觀念，開創新的表現語言。他的作品不僅體現空間構成與自然意境，也象徵日本美術從「御用繪師制度」走向現代藝術體系的轉型。

在古美術展示部分，第1展示室展出國寶《色繪雉香爐》與重要文化財《色繪雌雄香爐》。這類工藝品以精緻的色繪技法與具象造形，呈現江戶時代工藝美術的高度成熟。雉鳥造型不僅具裝飾性，也蘊含吉祥與權威象徵，反映武家文化與審美意識的結合。

第2展示室則以「優品選—春與夏的美術」為主題，透過季節性的作品配置，讓觀者感受日本藝術中對自然循環與時間感的細膩表現。這種以四季為核心的美學觀，正與加賀文化長期重視自然與生活融合的精神相呼應。

整體而言，本展不僅呈現個別作品的藝術價值，更揭示一條清晰的文化軸線：
從前田家所奠定的收藏與文化基礎，經由近代藝術家如橋本雅邦的轉化與發展，最終形成今日所見的日本美術樣貌。

因此，石川県立美術館不只是地方性美術館，而是一個承載歷史、藝術與文化記憶的場域。透過這些作品，觀者得以理解日本美術如何在傳統與現代之間不斷轉換，並持續生成新的觀看方式與審美意識。",en,ko,other_non_english_non_japanese,Reviewer_8D5432,2026-06-08,google_maps_outscraper,16
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,408f32139449,Ci9DQUlRQUNvZENodHljRjlvT21jdFozVlJVMkZETkRnMFZYSjJhVzVWYlhKcVgxRRAB,2026-03-02T02:44:58+00:00,4,常設展有四個展廳可以看 可以跟兼六園門票一起買套票 很划算,en,ko,other_non_english_non_japanese,Reviewer_B40CDE,2026-06-08,google_maps_outscraper,23
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,e692f21e352c,Ci9DQUlRQUNvZENodHljRjlvT2pGT2RqUnFabXQ0V1RWRU5uTmlZMEZsVTJaRWJHYxAB,2026-02-16T04:43:15+00:00,4,"在地文化中心的風格，
特展值得一看，
沒有觀光客，動線單純。
一樓蛋糕很有名，
若能搭配窗邊的座位，享用下午茶，
身心都愉悅。",en,zh-tw,other_non_english_non_japanese,Reviewer_CB736D,2026-06-08,google_maps_outscraper,28
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,d0492bce584b,Ci9DQUlRQUNvZENodHljRjlvT25CVllXaHZlRGRWYUc0MVRWSlpZVXhsVWkxdGJtYxAB,2026-01-25T06:41:21+00:00,3,常設展不錯看，票價也不貴，但建議看常設展就好了。之前去的時候主題展是在地下一樓，超擠人超多以外，票價還很貴，畫作間隔太窄，根本不能好好欣賞，也讀不了作品賞析，全都是人頭。那時候是浮世繪主題展。倒是一樓的附設甜點店不錯吃，可以順便排。,en,zh-tw,other_non_english_non_japanese,Reviewer_680828,2026-06-08,google_maps_outscraper,30
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,4000b8d758ed,Ci9DQUlRQUNvZENodHljRjlvT2w5aGNqSXdiRE52VFc0NE9HTXdjWEpzTUhsWFJVRRAB,2025-12-15T12:50:52+00:00,5,增加藝術氣息的好地方。有無料跟有料點,en,zh-tw,other_non_english_non_japanese,Reviewer_895061,2026-06-08,google_maps_outscraper,39
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,bc6ff6128314,Ci9DQUlRQUNvZENodHljRjlvT21wbWEzZFdjbFZ1V0hSMVN6SjZRMUE1YXpkcFdYYxAB,2025-10-04T05:34:47+00:00,5,대단히 수준높은 미술관,en,ko,other_non_english_non_japanese,Reviewer_AEB264,2026-06-08,google_maps_outscraper,57
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,947a04034331,Ci9DQUlRQUNvZENodHljRjlvT21SeFZEVjVNemhWZDFSWmNqRXdSM2RXTlZkMlUwRRAB,2025-08-13T00:17:12+00:00,5,門票為佛心價的優良美術館,en,ko,other_non_english_non_japanese,Reviewer_F4ADF0,2026-06-08,google_maps_outscraper,71
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,58510fd71376,Ci9DQUlRQUNvZENodHljRjlvT2sxVlNFdGxkamhYZDA1a2FVWllRbmRHTkVsS1owRRAB,2025-07-31T20:46:13+00:00,5,"Была в этом музее в мае и смотрела постоянную выставку
Девушка на кассе была отзывчивой, хорошо говорила на английском
Спросила есть ли у меня карточка студента, я сказала что да, но не японского университета
Мне сказали что подойдёт из любой страны и я получила скидку для студентов
Сама выставка в целом достойная, несколько залов
Экспонаты интересные, некоторые нельзя фотографировать (стоит табличка)
Я была в немноголюдное время и я чувствовала как за мной ходят работницы залов, наверное следили чтобы я не фотографировала то что нельзя
В целом я рекомендую музей к посещению",en,ru,other_non_english_non_japanese,Reviewer_8B89CF,2026-06-08,google_maps_outscraper,76
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,60ab5c2525fc,Ci9DQUlRQUNvZENodHljRjlvT25KS1RuaEhlblJNWkdzNFFYQkdjRWt5YlZCSU9FRRAB,2025-06-11T00:35:27+00:00,5,浓郁绿意中的美味甜点🍮,en,zh-cn,other_non_english_non_japanese,Reviewer_C9CA10,2026-06-08,google_maps_outscraper,85
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,35dc348925fd,ChdDSUhNMG9nS0VJQ0FnSUQ2eDZDdzFnRRAB,2025-06-10T08:36:50+00:00,4,友禅の新作展鑑賞,en,ko,other_non_english_non_japanese,Reviewer_51F39B,2026-06-08,google_maps_outscraper,86
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,26196ff173fa,ChdDSUhNMG9nS0VLZnk0T0hXazhpMzd3RRAB,2025-06-04T10:23:38+00:00,4,甜點好吃，旁邊的紅磚倉庫很吸引人。,en,zh-tw,other_non_english_non_japanese,Reviewer_A225B2,2026-06-08,google_maps_outscraper,88
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,a6ed2c19aa20,ChZDSUhNMG9nS0VLZVV6ODZSbnBIeFVBEAE,2025-05-17T23:17:45+00:00,5,值得在逛完兼六園後來看看..,en,ko,other_non_english_non_japanese,Reviewer_49917E,2026-06-08,google_maps_outscraper,94
Kanazawa,ChIJDeyz4IYz-F8R8VbGywT27Js,Ishikawa Prefectural Museum of Art,museum_cultural,ChIJDeyz4IYz-F8R8VbGywT27Js,cdf00df5fcb0,ChZDSUhNMG9nS0VJQ0FnTURvbTVpZU5nEAE,2025-04-29T04:11:42+00:00,5,"Zaskakujące muzeum, bogata kolekcja dzieł sztuki.",en,pl,other_non_english_non_japanese,Reviewer_62AC62,2026-06-08,google_maps_outscraper,99
Kanazawa,ChIJ1xT_pYcz-F8RgqRrR4Z1LiA,Honda Museum,museum_cultural,ChIJ1xT_pYcz-F8RgqRrR4Z1LiA,122ef039d83c,Ci9DQUlRQUNvZENodHljRjlvT2xkV1VsSnFXbkZIWVU0eE0yUXRkRzVEYlhSVU5YYxAB,2026-02-22T02:25:57+00:00,3,"Nett, aber für ausländische Touristen eher weniger geeignet, da kaum etwas auf Englisch erklart ist",en,de,other_non_english_non_japanese,Reviewer_92B30D,2026-06-08,google_maps_outscraper,1
Kanazawa,ChIJ1xT_pYcz-F8RgqRrR4Z1LiA,Honda Museum,museum_cultural,ChIJ1xT_pYcz-F8RgqRrR4Z1LiA,1e5b1f4eb5bc,ChdDSUhNMG9nS0VJQ0FnSURYeUxXTzRBRRAB,2024-10-23T12:53:01+00:00,2,Très peu de choses. Prix élevé pour ce qu'il y a.,en,fr,other_non_english_non_japanese,Reviewer_355D88,2026-06-08,google_maps_outscraper,15
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,30ea6d947451,Ci9DQUlRQUNvZENodHljRjlvT2tRME0wWTNiVzlhYkdaalRVcEROVWw1YTBKRGJtYxAB,2026-04-30T23:34:33+00:00,5,"氛围很好👍可以慢慢逛，可以看的东西也很多
不去挤那种网红馆（21世纪现代美术馆），看这里要值得很多，推荐。",en,zh-cn,other_non_english_non_japanese,Reviewer_73AA7E,2026-06-08,google_maps_outscraper,6
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,832f9964c3e6,Ci9DQUlRQUNvZENodHljRjlvT25abU9YUlFUMHMzTWt4TFgwOVNTMTh3UlhkdU1YYxAB,2026-03-14T16:00:19+00:00,5,"博物館的紅磚建築極具歷史美感，館內展覽規劃完善，能讓人更了解石川縣的歷史，與隔壁的加賀本多博物館有套票可購買，雖然不大但還是很值得一去！
另外身為一個哥吉拉粉絲到訪博物館時剛好碰到哥吉拉特展，沒什麼比這更幸福的了",en,zh-tw,other_non_english_non_japanese,Reviewer_72DC24,2026-06-08,google_maps_outscraper,18
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,1114c7b455a6,Ci9DQUlRQUNvZENodHljRjlvT2prNU1taDFTWGx6TVZaWFUyMU9XbGt0VUZoRWRGRRAB,2026-02-17T07:04:29+00:00,5,剛好大雪紛飛，很美很古色古香，但也維護的很好的地方，剛好有哥吉拉展,en,zh-tw,other_non_english_non_japanese,Reviewer_B90649,2026-06-08,google_maps_outscraper,31
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,1bffe36e3a57,Ci9DQUlRQUNvZENodHljRjlvT2tsT2NHeFZSbFkyVkdWc1MyRk9aMGRFVFhKWVptYxAB,2026-02-08T04:34:14+00:00,3,對歷史有興趣的人應該可以逛1小時左右，沒興趣的20分鐘走馬看花就看完了。,en,zh-tw,other_non_english_non_japanese,Reviewer_3AC7CD,2026-06-08,google_maps_outscraper,35
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,048af74a926a,Ci9DQUlRQUNvZENodHljRjlvT2xOak5sUlNWbWRDZEhwdGFXTTROVmxyYkU1UFFYYxAB,2026-02-05T12:37:50+00:00,5,Menampilkan sejarah ishikawa namun kurang banyak merchandise nya.,en,id,other_non_english_non_japanese,Reviewer_737B0E,2026-06-08,google_maps_outscraper,37
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,1a1d3fa7f2e4,Ci9DQUlRQUNvZENodHljRjlvT2swM2FYVndaekJqYzJwcFVubExVMkZLZEhBNGIxRRAB,2026-01-12T15:44:29+00:00,4,"2025.11.18
紅磚建築古典雅致",en,ko,other_non_english_non_japanese,Reviewer_DA9A16,2026-06-08,google_maps_outscraper,46
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,25c02c4358dc,Ci9DQUlRQUNvZENodHljRjlvT2xoTGRsb3lZWEkyZVRCNlZtMXROamgzUVc1WlUzYxAB,2025-12-20T17:07:33+00:00,5,Harika bir müze,en,tr,other_non_english_non_japanese,Reviewer_F22160,2026-06-08,google_maps_outscraper,51
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,3f1417fc4bec,Ci9DQUlRQUNvZENodHljRjlvT2tacFZqZGpORTVxT1dNeE9EUnFTRGhzWVdZeVRYYxAB,2025-10-17T21:28:19+00:00,4,博物館自体も歴史を持つ博物館,en,ko,other_non_english_non_japanese,Reviewer_304782,2026-06-08,google_maps_outscraper,64
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,2515a625fc6b,Ci9DQUlRQUNvZENodHljRjlvT2pkdWEwcGlPRE52VGs0d1JUTmZjbWxJVjNrek9VRRAB,2025-08-29T08:11:30+00:00,4,"Eigentlich ein traumhaftes Museum. Super ausgestattet, sehr interessante Exponate, schöne Bereiche, wo man Wasser und Kaffee trinken kann, insbesondere die kleine Glas wäre in der Mitte zum entspannen.
Punkte Abzug wegen fehlender englischer Sprache bei den Beschreibungen.",en,de,other_non_english_non_japanese,Reviewer_D19DC0,2026-06-08,google_maps_outscraper,72
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,1477ec9aa74e,Ci9DQUlRQUNvZENodHljRjlvT25CelVGaFplVmt3VFdkdmFsVjBkWE5mY0RFMFRWRRAB,2025-08-15T12:00:12+00:00,5,"J’ai trouvé ce musée passionnant.
J’ai pris que l’exposition permanente, ça m’a pris un bon 1h45-2h00.
C’était très intéressant, avec les titres en anglais et vous avez le droit de traduire avec votre téléphone s’il n’y a pas l’information via le QR code à l’entrée.

Le QR code vous permet d’avoir toutes les informations en anglais de certains points affichés. C’était instructif !

Musée au top, architecture vraiment belle, n’a rien à envier aux autres musées de la ville selon moi.",en,fr,other_non_english_non_japanese,Reviewer_B864BE,2026-06-08,google_maps_outscraper,77
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,2bf69a7170bd,Ci9DQUlRQUNvZENodHljRjlvT2twa1NWcHNhemxWVVdNdE5qRlhhRFpSVkRsaE1FRRAB,2025-08-13T01:08:36+00:00,5,炎炎夏日花三百多日幣進去吹冷氣，同時可以參觀到很多豐富的館藏,en,ko,other_non_english_non_japanese,Reviewer_F4ADF0,2026-06-08,google_maps_outscraper,79
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,bc28e32d157f,Ci9DQUlRQUNvZENodHljRjlvT21RMVQyRmtlbkZWYkRCblJrVnNRVTlxUW5wRVYwRRAB,2025-07-26T05:17:39+00:00,4,休息區非常棒，有空調及自販機。還可貝到2幢古建築。,en,ko,other_non_english_non_japanese,Reviewer_213725,2026-06-08,google_maps_outscraper,82
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,3d494b27e911,ChdDSUhNMG9nS0VJQ0FnTUR3b2RmQ19nRRAB,2025-03-26T12:04:26+00:00,5,建議可以買文化之森的票，就可以一票參觀多個景區和博物館，只是期限是兩天內，使用時要注意這一點。,en,ko,other_non_english_non_japanese,Reviewer_8C78FE,2026-06-08,google_maps_outscraper,98
Kanazawa,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,d659cefb8926,ChZDSUhNMG9nS0VJQ0FnTUN3X3BiN0N3EAE,2025-03-19T05:29:13+00:00,4,值得一看，规模不大，但很用心，还有耳机各国语言版本的讲解。下雨天没什么人，环境优美～,en,zh-cn,other_non_english_non_japanese,Reviewer_4E9710,2026-06-08,google_maps_outscraper,99
Kanazawa,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,Nomura Samurai House,castle_historic,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,171ccdffa234,Ci9DQUlRQUNvZENodHljRjlvT2kxRVdWaFdRbGMyTWt0alVYaEVielphY0RWR1NtYxAB,2026-05-29T09:22:45+00:00,4,Està bé. Si no us dóna temps es pot suprimir. La casa és molt xula. Molt tradicional. Te una sala de té i un jardí privat espectacular,en,ca,other_non_english_non_japanese,Reviewer_BCCF09,2026-06-08,google_maps_outscraper,0
Kanazawa,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,Nomura Samurai House,castle_historic,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,b5a9ce5fb136,Ci9DQUlRQUNvZENodHljRjlvT2xWVmNqVldiWE5RZHpJM2F6ZHhTMVZXTTNodFYxRRAB,2026-05-29T08:51:00+00:00,4,Troppo affollato,en,it,other_non_english_non_japanese,Reviewer_E71EE0,2026-06-08,google_maps_outscraper,1
